runid,start_time,spatial_index,intersect_time,join_time,cluster_time,stop_time,total_time,user_id
331,4/4/2020 14:34,r_tree_local,2.281861305,15.62114835,2.261978149,4/4/2020 14:34,20.16695333,129
332,4/4/2020 14:34,r_tree_local,2.477399111,16.57565308,2.515339613,4/4/2020 14:34,21.56939411,27
333,4/4/2020 14:34,r_tree_local,2.267301083,29.96151519,2.257908344,4/4/2020 14:35,34.4877224,45
334,4/4/2020 14:35,r_tree_local,2.25297308,22.99350929,3.210029125,4/4/2020 14:35,28.45848656,7
335,4/4/2020 14:35,r_tree_local,2.274943829,13.31799293,2.238764763,4/4/2020 14:36,17.83267331,181
336,4/4/2020 14:36,r_tree_local,2.300773382,9.055637598,4.871634007,4/4/2020 14:36,16.22901511,71
337,4/4/2020 14:36,r_tree_local,2.329766035,29.89616275,2.281096935,4/4/2020 14:37,34.50802422,111
338,4/4/2020 14:37,r_tree_local,2.25415659,11.01405382,2.630967617,4/4/2020 14:37,15.89917803,59
339,4/4/2020 14:37,r_tree_local,2.434488058,10.69191718,8.600286245,4/4/2020 14:37,21.72768831,50
340,4/4/2020 14:37,r_tree_local,2.543194771,16.53184152,7.203835964,4/4/2020 14:38,26.27986932,119
341,4/4/2020 14:38,r_tree_local,2.285940886,31.80720782,15.1303308,4/4/2020 14:38,49.22447658,65
342,4/4/2020 14:38,r_tree_local,2.252002954,21.10852623,17.67769027,4/4/2020 14:39,41.03919077,13
343,4/4/2020 14:39,r_tree_local,2.340736151,26.61471701,3.722014904,4/4/2020 14:40,32.67846513,43
344,4/4/2020 14:40,r_tree_local,2.368663788,16.26950574,2.29151845,4/4/2020 14:40,20.9306848,177
345,4/4/2020 14:40,r_tree_local,2.246989012,13.63617587,2.761610985,4/4/2020 14:40,18.64477587,130
346,4/4/2020 14:40,r_tree_local,2.289901257,16.18258381,19.8856976,4/4/2020 14:41,38.36016488,3
347,4/4/2020 14:41,r_tree_local,2.266959906,18.74845672,2.49233222,4/4/2020 14:41,23.78799868,59
348,4/4/2020 14:41,r_tree_local,2.2689569,13.59307623,5.340857029,4/4/2020 14:42,21.20585632,37
349,4/4/2020 14:42,r_tree_local,2.271948099,12.73421264,2.537238598,4/4/2020 14:42,17.54633522,89
350,4/4/2020 14:42,r_tree_local,2.252971888,15.2192862,2.618993998,4/4/2020 14:42,20.09326005,70
351,4/4/2020 14:42,r_tree_local,2.274913311,11.94806123,46.13990998,4/4/2020 14:43,60.36487174,17
352,4/4/2020 14:43,r_tree_local,2.304833412,9.534421682,6.520519018,4/4/2020 14:44,18.36174107,125
353,4/4/2020 14:44,r_tree_local,2.360511303,9.844303846,2.229035854,4/4/2020 14:44,14.43581772,108
354,4/4/2020 14:44,r_tree_local,2.293862343,9.340038538,2.2060709,4/4/2020 14:44,13.83997178,87
355,4/4/2020 14:44,r_tree_local,2.283917665,10.32053328,10.1426096,4/4/2020 14:44,22.7480576,20
356,4/4/2020 14:44,r_tree_local,2.314863443,14.68256092,2.187147856,4/4/2020 14:45,19.18651152,134
357,4/4/2020 14:45,r_tree_local,2.252972364,30.49242091,6.202440977,4/4/2020 14:45,38.94783425,74
358,4/4/2020 14:45,r_tree_local,2.282892466,30.56760788,2.22404933,4/4/2020 14:46,35.076545,162
359,4/4/2020 14:46,r_tree_local,2.264940262,27.38274145,14.71765113,4/4/2020 14:47,44.36533284,4
360,4/4/2020 14:47,r_tree_local,2.280896425,35.38137293,2.23599267,4/4/2020 14:47,39.89925933,93
361,4/4/2020 14:47,r_tree_local,2.505344868,21.43662214,12.74786568,4/4/2020 14:48,36.69179916,144
362,4/4/2020 14:48,r_tree_local,2.480391502,27.26903248,12.3658638,4/4/2020 14:49,42.11626077,67
363,4/4/2020 14:49,r_tree_local,2.319794416,13.66045308,2.336619377,4/4/2020 14:49,18.31886029,114
364,4/4/2020 14:49,r_tree_local,2.26194787,7.185799599,2.229967117,4/4/2020 14:49,11.67875409,106
365,4/4/2020 14:49,r_tree_local,2.262974501,11.13917089,2.245632648,4/4/2020 14:50,15.64777803,108
366,4/4/2020 14:50,r_tree_local,2.265938044,12.20725894,2.335502148,4/4/2020 14:50,16.80869913,99
367,4/4/2020 14:50,r_tree_local,2.355854988,22.04229665,2.662434101,4/4/2020 14:50,27.06158423,113
368,4/4/2020 14:50,r_tree_local,2.362586737,13.1039896,3.286180258,4/4/2020 14:51,18.7527566,11
369,4/4/2020 14:51,r_tree_local,2.245990276,18.05469561,3.483706713,4/4/2020 14:51,23.78636074,124
370,4/4/2020 14:51,r_tree_local,2.272917509,23.56498146,2.234993458,4/4/2020 14:51,28.07588482,114
371,4/4/2020 14:51,r_tree_local,2.247985363,21.6411252,3.905314207,4/4/2020 14:52,27.79539871,125
372,4/4/2020 14:52,r_tree_local,2.258983612,12.10763383,2.525217295,4/4/2020 14:52,16.89280486,89
373,4/4/2020 14:52,r_tree_local,2.258955479,12.18539929,2.74366045,4/4/2020 14:52,17.18901277,111
374,4/4/2020 14:52,r_tree_local,2.692769051,60.5361557,2.180024147,4/4/2020 14:54,65.41094899,90
375,4/4/2020 14:54,r_tree_local,2.256962299,16.73821783,2.177202225,4/4/2020 14:54,21.17338014,143
376,4/4/2020 14:54,r_tree_local,2.251004934,17.26583338,3.10272646,4/4/2020 14:54,22.62053561,135
377,4/4/2020 14:54,r_tree_local,2.262973547,13.44203877,5.110332489,4/4/2020 14:55,20.81634259,168
378,4/4/2020 14:55,r_tree_local,2.259953737,10.67262816,2.289845943,4/4/2020 14:55,15.22342563,69
379,4/4/2020 14:55,r_tree_local,2.235019684,20.316715,4.352357626,4/4/2020 14:55,26.90596318,23
380,4/4/2020 14:55,r_tree_local,2.245021343,24.8266046,2.768622398,4/4/2020 14:56,29.84315753,83
381,4/4/2020 14:56,r_tree_local,2.308850765,23.73150778,2.153238773,4/4/2020 14:56,28.19456744,178
382,4/4/2020 14:56,r_tree_local,2.247986555,20.44928861,2.259958744,4/4/2020 14:57,24.95823073,152
383,4/4/2020 14:57,r_tree_local,2.248013735,22.57361293,2.195126295,4/4/2020 14:57,27.0177505,76
384,4/4/2020 14:57,r_tree_local,2.247014999,10.40197229,5.088417768,4/4/2020 14:57,17.73837519,179
385,4/4/2020 14:57,r_tree_local,2.250007391,14.5122025,3.980327368,4/4/2020 14:58,20.74350619,75
386,4/4/2020 14:58,r_tree_local,2.265937328,24.98618102,5.552149773,4/4/2020 14:58,32.80426812,36
387,4/4/2020 14:58,r_tree_local,2.258955956,17.75253248,24.10949755,4/4/2020 14:59,44.12395787,41
388,4/4/2020 14:59,r_tree_local,2.307853937,23.8507247,2.278880835,4/4/2020 15:00,28.43842793,51
389,4/4/2020 15:00,r_tree_local,2.235020161,15.61625051,5.492275953,4/4/2020 15:00,23.34354663,42
390,4/4/2020 15:00,r_tree_local,2.263970613,15.44994569,2.497302771,4/4/2020 15:00,20.21220827,70
391,4/4/2020 15:00,r_tree_local,2.236017942,24.29007602,3.822097778,4/4/2020 15:01,30.34819174,12
392,4/4/2020 15:01,r_tree_local,2.313808203,23.80032611,3.014961004,4/4/2020 15:01,29.13106132,8
393,4/4/2020 15:01,r_tree_local,2.258956432,16.80406928,7.451086044,4/4/2020 15:02,26.51605821,39
394,4/4/2020 15:02,r_tree_local,2.24399662,9.024881124,2.18016696,4/4/2020 15:02,13.45001507,60
395,4/4/2020 15:02,r_tree_local,2.244994402,20.6233623,2.183158875,4/4/2020 15:02,25.05248427,177
396,4/4/2020 15:02,r_tree_local,2.237015963,16.45495701,7.618617296,4/4/2020 15:03,26.31260347,24
397,4/4/2020 15:03,r_tree_local,2.244993687,8.967152357,2.143268585,4/4/2020 15:03,13.3574059,173
398,4/4/2020 15:03,r_tree_local,2.235018969,12.64141369,2.759644985,4/4/2020 15:03,17.63607764,66
399,4/4/2020 15:03,r_tree_local,2.248983622,25.40065789,2.224050045,4/4/2020 15:04,29.87468982,79
400,4/4/2020 15:04,r_tree_local,2.255964994,24.48277664,3.597288847,4/4/2020 15:04,30.33603048,26
401,4/4/2020 15:04,r_tree_local,2.259952545,18.12151766,2.154294729,4/4/2020 15:05,22.53770542,109
402,4/4/2020 15:05,r_tree_local,2.245021343,18.01878572,7.479988575,4/4/2020 15:05,27.74676728,39
403,4/4/2020 15:05,r_tree_local,2.249010324,11.13474536,2.434486866,4/4/2020 15:05,15.82021093,113
404,4/4/2020 15:05,r_tree_local,2.250044107,14.96396732,2.167191744,4/4/2020 15:06,19.38120317,181
405,4/4/2020 15:06,r_tree_local,2.274211645,15.57629991,2.524247169,4/4/2020 15:06,20.37475872,155
406,4/4/2020 15:06,r_tree_local,2.252998829,13.78572965,4.49597168,4/4/2020 15:06,20.53567147,115
407,4/4/2020 15:06,r_tree_local,2.26194787,10.63557553,2.159192324,4/4/2020 15:07,15.05671573,150
408,4/4/2020 15:07,r_tree_local,2.247014761,15.78279924,2.466426849,4/4/2020 15:07,20.499156,113
409,4/4/2020 15:07,r_tree_local,2.2829175,10.86694145,7.922365904,4/4/2020 15:07,21.07418633,62
410,4/4/2020 15:07,r_tree_local,2.254964352,9.144533873,2.197122574,4/4/2020 15:08,13.59759164,120
411,4/4/2020 15:08,r_tree_local,2.255000353,10.15739489,2.583089113,4/4/2020 15:08,14.99645472,18
412,4/4/2020 15:08,r_tree_local,2.259979725,8.788487673,6.536511898,4/4/2020 15:08,17.58594966,82
413,4/4/2020 15:08,r_tree_local,2.247017145,7.71241188,12.15251803,4/4/2020 15:09,22.1138835,144
414,4/4/2020 15:09,r_tree_local,2.260977268,13.19668174,2.148225546,4/4/2020 15:09,17.60588455,146
415,4/4/2020 15:09,r_tree_local,2.279928207,27.0386858,2.230032206,4/4/2020 15:09,31.55158615,86
416,4/4/2020 15:09,r_tree_local,2.239135504,20.69161415,7.539818525,4/4/2020 15:10,30.47263384,39
417,4/4/2020 15:10,r_tree_local,2.249008417,26.8471992,3.001945496,4/4/2020 15:10,32.10013223,159
418,4/4/2020 15:10,r_tree_local,2.270922899,31.19865584,2.195127964,4/4/2020 15:11,35.66671562,123
419,4/4/2020 15:11,r_tree_local,2.234024525,24.57140231,2.202109098,4/4/2020 15:11,29.00853276,114
420,4/4/2020 15:11,r_tree_local,2.264968395,24.67497206,2.288882732,4/4/2020 15:12,29.22882318,132
421,4/4/2020 15:12,r_tree_local,2.272919655,16.39615941,2.68679738,4/4/2020 15:12,21.35686231,147
422,4/4/2020 15:12,r_tree_local,2.253106833,4.757090807,2.207121134,4/4/2020 15:12,9.217318773,123
423,4/4/2020 15:12,r_tree_local,2.248983145,10.44408917,3.586401224,4/4/2020 15:13,16.28144145,16
424,4/4/2020 15:13,r_tree_local,2.249010563,8.415511847,4.018251419,4/4/2020 15:13,14.68471289,55
425,4/4/2020 15:13,r_tree_local,2.238012075,20.51041436,2.526228189,4/4/2020 15:13,25.27465463,104
426,4/4/2020 15:13,r_tree_local,2.248981237,12.82172489,2.208065033,4/4/2020 15:14,17.27877116,97
427,4/4/2020 15:14,r_tree_local,2.271949291,10.08309531,3.135637522,4/4/2020 15:14,15.49262118,125
428,4/4/2020 15:14,r_tree_local,2.254966974,20.9470067,11.24887538,4/4/2020 15:15,34.45185089,10
429,4/4/2020 15:15,r_tree_local,2.256961823,19.3462975,11.26586413,4/4/2020 15:15,32.87010026,38
430,4/4/2020 15:15,r_tree_local,2.241004705,16.64150476,144.4842143,4/4/2020 15:18,163.3677211,22
431,4/4/2020 15:18,r_tree_local,2.24998045,12.4596653,2.739670515,4/4/2020 15:18,17.44931626,66
432,4/4/2020 15:18,r_tree_local,2.241030693,56.24458361,11.69570851,4/4/2020 15:19,70.18329096,67
433,4/4/2020 15:19,r_tree_local,2.250008583,19.7124002,2.37863636,4/4/2020 15:20,24.3420155,58
434,4/4/2020 15:20,r_tree_local,2.250940323,16.64852738,4.464086056,4/4/2020 15:20,23.36550283,112
435,4/4/2020 15:20,r_tree_local,2.245020866,10.67645216,3.340059519,4/4/2020 15:20,16.26350641,78
436,4/4/2020 15:20,r_tree_local,2.241005182,12.7350111,2.157187939,4/4/2020 15:21,17.13418245,164
437,4/4/2020 15:21,r_tree_local,2.246987343,14.8295877,2.483356237,4/4/2020 15:21,19.56090188,32
438,4/4/2020 15:21,r_tree_local,2.234022617,24.22076225,2.20310545,4/4/2020 15:21,28.65985775,47
439,4/4/2020 15:21,r_tree_local,2.252694607,25.43897343,2.169196367,4/4/2020 15:22,29.8608644,121
440,4/4/2020 15:22,r_tree_local,2.251999617,17.8432343,2.169816017,4/4/2020 15:22,22.26704788,118
441,4/4/2020 15:22,r_tree_local,2.251006842,22.67935252,2.479366779,4/4/2020 15:23,27.41069698,32
442,4/4/2020 15:23,r_tree_local,2.281967402,15.58034849,2.695311785,4/4/2020 15:23,20.55862927,169
443,4/4/2020 15:23,r_tree_local,2.259982109,11.61691952,2.728728771,4/4/2020 15:23,16.60759044,73
444,4/4/2020 15:23,r_tree_local,2.253998041,22.3531971,6.867725849,4/4/2020 15:24,31.4768889,165
445,4/4/2020 15:24,r_tree_local,2.272947788,20.10427022,2.254395247,4/4/2020 15:24,24.63358116,45
446,4/4/2020 15:24,r_tree_local,2.255991936,24.24214625,2.192107439,4/4/2020 15:25,28.69024563,108
447,4/4/2020 15:25,r_tree_local,2.252001286,15.47360182,2.181722403,4/4/2020 15:25,19.90732551,49
448,4/4/2020 15:25,r_tree_local,2.231031179,13.90579677,24.6779592,4/4/2020 15:26,40.81478715,96
449,4/4/2020 15:26,r_tree_local,2.248014927,21.98845053,2.175180435,4/4/2020 15:26,26.41261625,154
450,4/4/2020 15:26,r_tree_local,2.245455265,28.65932488,2.468289375,4/4/2020 15:27,33.37306952,6
451,4/4/2020 15:27,r_tree_local,2.252972841,19.65049791,2.233056784,4/4/2020 15:27,24.13652754,111
452,4/4/2020 15:27,r_tree_local,2.24499321,8.808963537,10.36227584,4/4/2020 15:28,21.41824222,126
453,4/4/2020 15:28,r_tree_local,2.293865204,12.89053941,3.599343777,4/4/2020 15:28,18.78374839,16
454,4/4/2020 15:28,r_tree_local,2.242998838,22.80618525,2.512373924,4/4/2020 15:28,27.56155801,155
455,4/4/2020 15:28,r_tree_local,2.251975536,9.094694853,2.141277552,4/4/2020 15:29,13.48794794,178
456,4/4/2020 15:29,r_tree_local,2.243996859,10.48109531,11.49125409,4/4/2020 15:29,24.21831679,14
457,4/4/2020 15:29,r_tree_local,2.253996134,21.83912206,2.168171883,4/4/2020 15:29,26.26226115,170
458,4/4/2020 15:29,r_tree_local,2.248011351,27.33189058,2.187121868,4/4/2020 15:30,31.7670238,57
459,4/4/2020 15:30,r_tree_local,2.256988049,17.37864852,3.278189421,4/4/2020 15:30,22.91583276,15
460,4/4/2020 15:30,r_tree_local,2.248982906,23.66468596,3.728026152,4/4/2020 15:31,29.64369082,12
461,4/4/2020 15:31,r_tree_local,2.239196301,9.063718796,2.22103548,4/4/2020 15:31,13.52596998,54
462,4/4/2020 15:31,r_tree_local,2.272945642,15.12455916,2.167201757,4/4/2020 15:31,19.56567097,49
463,4/4/2020 15:31,r_tree_local,2.246123075,12.72398567,25.76807404,4/4/2020 15:32,40.74016857,30
464,4/4/2020 15:32,r_tree_local,2.251974583,17.55705857,2.203609228,4/4/2020 15:32,22.01361036,137
465,4/4/2020 15:32,r_tree_local,2.265966177,11.41549206,2.214075804,4/4/2020 15:33,15.89650345,45
466,4/4/2020 15:33,r_tree_local,2.249010086,14.11226845,2.535181522,4/4/2020 15:33,18.89843822,103
467,4/4/2020 15:33,r_tree_local,2.239038944,12.27014422,2.447479486,4/4/2020 15:33,16.9586277,93
468,4/4/2020 15:33,r_tree_local,2.253997326,11.25651312,2.16018796,4/4/2020 15:34,15.6706984,108
469,4/4/2020 15:34,r_tree_local,2.253969669,8.791655064,2.175154924,4/4/2020 15:34,13.22177744,116
470,4/4/2020 15:34,r_tree_local,2.242973566,9.452246189,3.9564147,4/4/2020 15:34,15.65459871,55
471,4/4/2020 15:34,r_tree_local,2.251099586,8.325696945,2.183158875,4/4/2020 15:34,12.760952,178
472,4/4/2020 15:34,r_tree_local,2.237043619,11.63742566,2.231004477,4/4/2020 15:35,16.10547376,111
473,4/4/2020 15:35,r_tree_local,2.253996134,23.12912107,2.587730169,4/4/2020 15:35,27.97182941,83
474,4/4/2020 15:35,r_tree_local,2.258982658,22.20359635,3.206406116,4/4/2020 15:35,27.66898513,44
475,4/4/2020 15:35,r_tree_local,2.242997646,27.12400198,2.174155951,4/4/2020 15:36,31.54215288,173
476,4/4/2020 15:36,r_tree_local,2.240624905,27.18742943,2.167201757,4/4/2020 15:37,31.59625363,178
477,4/4/2020 15:37,r_tree_local,2.232053995,29.33257318,6.162486553,4/4/2020 15:37,37.72711372,74
478,4/4/2020 15:37,r_tree_local,2.289873362,17.54709005,142.3346858,4/4/2020 15:40,162.1726749,22
479,4/4/2020 15:40,r_tree_local,2.247015715,25.77522159,3.159519911,4/4/2020 15:40,31.18175721,124
480,4/4/2020 15:40,r_tree_local,2.246989012,7.400832415,2.950086832,4/4/2020 15:41,12.59790826,159
481,4/4/2020 15:41,r_tree_local,2.264967918,6.719993353,11.39451456,4/4/2020 15:41,20.37947583,10
482,4/4/2020 15:41,r_tree_local,2.264967918,8.870269537,10.8360045,4/4/2020 15:41,21.97124195,141
483,4/4/2020 15:41,r_tree_local,2.243994713,18.79279852,2.405578613,4/4/2020 15:42,23.44334722,160
484,4/4/2020 15:42,r_tree_local,2.239037275,14.21796274,2.318823099,4/4/2020 15:42,18.7777617,27
485,4/4/2020 15:42,r_tree_local,2.239010572,10.94674015,2.640907049,4/4/2020 15:42,15.82765412,180
486,4/4/2020 15:42,r_tree_local,2.425540447,18.45715117,2.152228117,4/4/2020 15:43,23.03687215,105
487,4/4/2020 15:43,r_tree_local,2.248983145,19.02564812,10.94172525,4/4/2020 15:43,32.21832252,84
488,4/4/2020 15:43,r_tree_local,2.259981394,18.5513978,2.192865133,4/4/2020 15:44,23.0052135,54
489,4/4/2020 15:44,r_tree_local,2.264939308,11.8484385,2.205100775,4/4/2020 15:44,16.31947684,102
490,4/4/2020 15:44,r_tree_local,2.255990267,52.38884258,2.242972136,4/4/2020 15:45,56.88880324,91
491,4/4/2020 15:45,r_tree_local,2.262948036,22.54575181,2.311787605,4/4/2020 15:45,27.12048745,46
492,4/4/2020 15:45,r_tree_local,2.241004944,12.96534276,2.185122967,4/4/2020 15:46,17.39147067,100
493,4/4/2020 15:46,r_tree_local,2.238042116,16.08194613,14.48827291,4/4/2020 15:46,32.80826116,4
494,4/4/2020 15:46,r_tree_local,2.240033627,14.0553689,7.260635376,4/4/2020 15:46,23.55704141,140
495,4/4/2020 15:46,r_tree_local,2.247053862,13.06314874,2.164183378,4/4/2020 15:47,17.47438598,139
496,4/4/2020 15:47,r_tree_local,2.264931679,22.591573,2.352710962,4/4/2020 15:47,27.21021271,58
497,4/4/2020 15:47,r_tree_local,2.245019436,26.65568805,18.41969299,4/4/2020 15:48,47.32040048,3
498,4/4/2020 15:48,r_tree_local,2.253996849,19.47193122,2.408546925,4/4/2020 15:48,24.13544583,160
499,4/4/2020 15:48,r_tree_local,2.252999067,22.51376987,2.214103222,4/4/2020 15:49,26.98281074,101
500,4/4/2020 15:49,r_tree_local,2.26895833,17.15011549,3.036849499,4/4/2020 15:49,22.45692039,64
501,4/4/2020 15:49,r_tree_local,2.262972116,11.29881597,4.570770502,4/4/2020 15:50,18.13352966,37
502,4/4/2020 15:50,r_tree_local,2.260978222,18.29308343,2.174192429,4/4/2020 15:50,22.73026323,60
503,4/4/2020 15:50,r_tree_local,2.262977839,22.68154597,2.168200016,4/4/2020 15:50,27.11372066,154
504,4/4/2020 15:50,r_tree_local,2.233026743,18.44822192,3.205423594,4/4/2020 15:51,23.88963294,44
505,4/4/2020 15:51,r_tree_local,2.259953022,22.69760895,2.160253763,4/4/2020 15:51,27.11978292,161
506,4/4/2020 15:51,r_tree_local,2.270952463,13.98163986,37.68928289,4/4/2020 15:52,53.9428432,85
507,4/4/2020 15:52,r_tree_local,2.271945238,16.33532262,3.154533386,4/4/2020 15:52,21.76377273,125
508,4/4/2020 15:52,r_tree_local,2.247017622,29.31109118,25.56264901,4/4/2020 15:53,57.1227231,30
509,4/4/2020 15:53,r_tree_local,2.258982897,22.19316864,3.338065386,4/4/2020 15:54,27.7922132,78
510,4/4/2020 15:54,r_tree_local,2.247984409,13.43809795,2.181162834,4/4/2020 15:54,17.86921668,86
511,4/4/2020 15:54,r_tree_local,2.23302722,8.247959852,2.142263651,4/4/2020 15:54,12.62424827,162
512,4/4/2020 15:54,r_tree_local,2.236521959,27.16930962,2.233053446,4/4/2020 15:55,31.63988233,79
513,4/4/2020 15:55,r_tree_local,2.242002249,10.23166299,2.146246672,4/4/2020 15:55,14.62189078,176
514,4/4/2020 15:55,r_tree_local,2.242002249,10.14987373,3.600386143,4/4/2020 15:55,15.99323177,43
515,4/4/2020 15:55,r_tree_local,2.248577118,14.340693,5.39056778,4/4/2020 15:56,21.98084521,1
516,4/4/2020 15:56,r_tree_local,2.278930187,27.8474946,2.208092213,4/4/2020 15:56,32.33748269,137
517,4/4/2020 15:56,r_tree_local,2.251004219,18.98720193,2.182154417,4/4/2020 15:57,23.42233872,150
518,4/4/2020 15:57,r_tree_local,2.264940023,23.44963551,2.154208899,4/4/2020 15:57,27.86878443,108
519,4/4/2020 15:57,r_tree_local,2.257959366,13.90134788,2.186151028,4/4/2020 15:58,18.34642577,152
520,4/4/2020 15:58,r_tree_local,2.238013029,12.15498757,2.20609808,4/4/2020 15:58,16.60009551,101
521,4/4/2020 15:58,r_tree_local,2.234023094,14.29475498,2.184156656,4/4/2020 15:58,18.71293473,94
522,4/4/2020 15:58,r_tree_local,2.246988773,17.20051432,3.211409569,4/4/2020 15:58,22.66088033,7
523,4/4/2020 15:59,r_tree_local,2.249014139,12.77982926,4.413192749,4/4/2020 15:59,19.44502807,115
524,4/4/2020 15:59,r_tree_local,2.260977268,10.93773651,2.134294987,4/4/2020 15:59,15.33397889,157
525,4/4/2020 15:59,r_tree_local,2.244993925,13.91577339,2.438471317,4/4/2020 15:59,18.60023499,89
526,4/4/2020 15:59,r_tree_local,2.252972603,10.60764837,2.735652685,4/4/2020 16:00,15.59727168,147
527,4/4/2020 16:00,r_tree_local,2.23601675,9.513573885,2.706758738,4/4/2020 16:00,14.45831704,169
528,4/4/2020 16:00,r_tree_local,2.246021509,9.12661314,2.149222136,4/4/2020 16:00,13.52185678,136
529,4/4/2020 16:00,r_tree_local,2.252972841,8.928113461,3.660208225,4/4/2020 16:00,14.84229136,40
530,4/4/2020 16:00,r_tree_local,2.248012543,9.19045043,4.434108973,4/4/2020 16:01,15.87354183,115
531,4/4/2020 16:01,r_tree_local,2.260951281,13.53581357,91.35523343,4/4/2020 16:02,107.1519983,153
532,4/4/2020 16:02,r_tree_local,2.232944965,27.4077003,2.18215251,4/4/2020 16:03,31.82279778,107
533,4/4/2020 16:03,r_tree_local,2.228067398,26.72750711,25.31138325,4/4/2020 16:04,54.26695776,30
534,4/4/2020 16:04,r_tree_local,2.256988764,25.10184574,5.74958992,4/4/2020 16:04,33.10941815,9
535,4/4/2020 16:04,r_tree_local,2.256147385,32.60592198,5.376614809,4/4/2020 16:05,40.23968101,1
536,4/4/2020 16:05,r_tree_local,2.253969669,19.80008769,2.935999632,4/4/2020 16:06,24.99202514,159
537,4/4/2020 16:06,r_tree_local,2.258984089,24.06464505,4.062778711,4/4/2020 16:06,30.38840127,34
538,4/4/2020 16:06,r_tree_local,2.248016596,13.14086771,2.206082821,4/4/2020 16:06,17.59596539,102
539,4/4/2020 16:06,r_tree_local,2.247017622,6.012419701,6.922511339,4/4/2020 16:07,15.18292737,165
540,4/4/2020 16:07,r_tree_local,2.266960859,9.704035759,7.910813808,4/4/2020 16:07,19.88380194,62
541,4/4/2020 16:07,r_tree_local,2.246021748,10.22067022,4.110003948,4/4/2020 16:07,16.57766557,142
542,4/4/2020 16:07,r_tree_local,2.231057644,20.12119579,2.350737572,4/4/2020 16:08,24.70493078,58
543,4/4/2020 16:08,r_tree_local,2.249014616,11.62104845,6.534491062,4/4/2020 16:08,20.40552187,119
544,4/4/2020 16:08,r_tree_local,2.237013817,15.0408814,24.44519353,4/4/2020 16:09,41.72405887,96
545,4/4/2020 16:09,r_tree_local,2.238039732,19.51681924,4.439118862,4/4/2020 16:09,26.19595146,112
546,4/4/2020 16:09,r_tree_local,2.263969898,20.40341473,2.351706028,4/4/2020 16:09,25.02105808,59
547,4/4/2020 16:09,r_tree_local,2.23903656,12.07865715,3.195477962,4/4/2020 16:10,17.51414204,7
548,4/4/2020 16:10,r_tree_local,2.256962299,11.62204146,2.149243116,4/4/2020 16:10,16.02824688,107
549,4/4/2020 16:10,r_tree_local,2.239010334,61.30156755,2.194157362,4/4/2020 16:11,65.73672962,152
550,4/4/2020 16:11,r_tree_local,2.248983383,15.47260404,3.173509598,4/4/2020 16:11,20.89611602,95
551,4/4/2020 16:11,r_tree_local,2.239010096,15.95231986,11.68978262,4/4/2020 16:12,29.88308001,67
552,4/4/2020 16:12,r_tree_local,2.272919893,13.38721037,2.516251564,4/4/2020 16:12,18.17638183,104
553,4/4/2020 16:12,r_tree_local,2.236018419,10.48600698,2.312810659,4/4/2020 16:13,15.03580832,88
554,4/4/2020 16:13,r_tree_local,2.243996382,19.86493635,2.503276348,4/4/2020 16:13,24.61320639,103
555,4/4/2020 16:13,r_tree_local,2.252001762,25.03078175,143.4382648,4/4/2020 16:16,170.7230277,22
556,4/4/2020 16:16,r_tree_local,2.242028713,22.85183477,5.524221182,4/4/2020 16:16,30.61808467,42
557,4/4/2020 16:16,r_tree_local,2.24601841,20.45628572,2.148285627,4/4/2020 16:17,24.85058975,117
558,4/4/2020 16:17,r_tree_local,2.253000021,22.34618783,21.69894624,4/4/2020 16:17,46.29914474,163
559,4/4/2020 16:17,r_tree_local,2.238038301,10.29046917,3.147578478,4/4/2020 16:18,15.6770575,95
560,4/4/2020 16:18,r_tree_local,2.255993366,14.32372904,2.158198833,4/4/2020 16:18,18.73792124,178
561,4/4/2020 16:18,r_tree_local,2.246989012,25.87761188,2.5900774,4/4/2020 16:19,30.71664095,130
562,4/4/2020 16:19,r_tree_local,2.242971897,17.87034869,2.171163559,4/4/2020 16:19,22.28548074,146
563,4/4/2020 16:19,r_tree_local,2.253970861,23.76145363,16.74916792,4/4/2020 16:20,42.76459241,13
564,4/4/2020 16:20,r_tree_local,2.252999306,15.35890865,2.241006613,4/4/2020 16:20,19.85383487,93
565,4/4/2020 16:20,r_tree_local,2.236046791,15.9014864,2.284363508,4/4/2020 16:20,20.42386818,46
566,4/4/2020 16:20,r_tree_local,2.245991945,23.86637402,2.621991396,4/4/2020 16:21,28.73532581,19
567,4/4/2020 16:21,r_tree_local,2.263943672,23.35215902,7.639587641,4/4/2020 16:21,33.25862908,28
568,4/4/2020 16:21,r_tree_local,2.2440238,16.90980124,5.102366209,4/4/2020 16:22,24.25912237,168
569,4/4/2020 16:22,r_tree_local,2.247015953,8.668940067,2.232055902,4/4/2020 16:22,13.14997888,111
570,4/4/2020 16:22,r_tree_local,2.235020638,20.37349176,2.217068434,4/4/2020 16:22,24.82657814,79
571,4/4/2020 16:22,r_tree_local,2.264912844,16.44101334,3.510622025,4/4/2020 16:23,22.2165482,43
572,4/4/2020 16:23,r_tree_local,2.246988297,8.954074621,2.571120977,4/4/2020 16:23,13.7721839,180
573,4/4/2020 16:23,r_tree_local,2.267063379,12.65716314,10.50147033,4/4/2020 16:23,25.42569685,2
574,4/4/2020 16:23,r_tree_local,2.244993687,25.14915276,6.216341257,4/4/2020 16:24,33.6104877,74
